ID,Sample Index,Column,Row Index,Column Index,Component Index,Prediction,more extreme bagging estimators,Input,Standard Deviations
413_C,413,C,117,0,,0.037240144,0.52,0.04,0.25531447
415_C,415,C,118,0,,0.037240144,0.52,0.04,0.25531447
412_C,412,C,116,0,,0.037240144,0.52,0.04,0.25531447
212_V,212,V,68,6,,0.11286988,0.52,0.01,0.22414924
732_V,732,V,71,6,,0.023544734,0.52,0.01,0.2135034
238_Nb,238,Nb,78,8,,0.05845,0.53,0.08,0.9979124
238_Mn,238,Mn,78,1,,0.14105,0.53,0.01,0.8307517
21_Cr,21,Cr,8,3,,13.500127,0.53,14.24,0.6601167
770_Cr,770,Cr,86,3,,8.645111,0.53,7.6,0.6184491
226_Heat treatment/C,226,Heat treatment/C,74,13,,1057.9,0.53,1085.0,0.6037431878030657
770_Al,770,Al,86,11,,0.3872000014223158,0.53,0.52,0.5808928488672531
552_UTS/MPa,552,UTS/MPa,16,15,,1245.1416,0.53,1178.2,0.57018906
815_Al,815,Al,101,11,,0.3525000013038516,0.53,0.24,0.4663806256109096
141_C,141,C,46,0,,0.17233306,0.53,0.16,0.42591995
95_Ni,95,Ni,33,4,,17.0512001872994,0.53,18.1,0.42579515713034066
829_V,829,V,105,6,,0.13294841,0.53,0.07,0.42558396
249_V,249,V,81,6,,0.03696982,0.53,0.01,0.38108307
528_Elong/%,528,Elong/%,6,16,,8.7462845,0.53,10.0,0.3742209
261_Ni,261,Ni,89,4,,0.9810999897494912,0.53,0.94,0.14977690633950813
387_V,387,V,114,6,,0.0103568975,0.53,0.01,0.1398125
100_Si,100,Si,34,2,,0.0153,0.54,0.02,1.2834632
523_Mn,523,Mn,4,1,,0.067250006,0.54,0.01,1.0622478
262_Mn,262,Mn,90,1,,0.14625001,0.54,0.01,0.8764789
267_Nb,267,Nb,93,8,,0.06079999,0.54,0.08,0.8583416
15_YS/MPa,15,YS/MPa,5,14,,1386.3721,0.54,1281.5,0.7064468
15_Co,15,Co,5,9,,12.457741289882538,0.54,13.41,0.6517141663936431
696_UTS/MPa,696,UTS/MPa,61,15,,1803.6808,0.54,1887.9,0.61127913
744_Co,744,Co,77,9,,3.368622085164761,0.54,2.03,0.5786846893837836
841_C,841,C,107,0,,0.031866405,0.54,0.01,0.56738627
345_UTS/MPa,345,UTS/MPa,110,15,,1313.1366,0.54,1322.9,0.56546855
262_Co,262,Co,90,9,,14.336160658132737,0.54,13.75,0.5648334128933308
815_Si,815,Si,101,2,,0.08870001,0.54,0.11,0.38863608
15_Al,15,Al,5,11,,0.12389999890699982,0.54,0.03,0.35020792330465284
579_UTS/MPa,579,UTS/MPa,24,15,,1417.7437,0.54,1398.7,0.32638332
193_Al,193,Al,63,11,,0.12530000029131771,0.54,0.08,0.3251771425474027
742_V,742,V,76,6,,0.045447577,0.54,0.01,0.31771293
636_C,636,C,39,0,,0.15363777,0.54,0.15,0.26920035
547_C,547,C,13,0,,0.012867513,0.54,0.01,0.24679162
32_C,32,C,12,0,,0.014688741,0.54,0.01,0.2425465
167_Nb,167,Nb,54,8,,0.04085,0.55,0.01,1.109219
513_Mn,513,Mn,0,1,,0.06325,0.55,0.01,1.0137457
596_Co,596,Co,30,9,,11.687978015229364,0.55,10.0,0.7587987627951248
21_YS/MPa,21,YS/MPa,8,14,,1581.544,0.55,1460.7,0.7139109
815_UTS/MPa,815,UTS/MPa,101,15,,1247.9088,0.55,1228.5,0.628963
92_Ti,92,Ti,31,12,,1.2359334,0.55,1.47,0.6150433
620_UTS/MPa,620,UTS/MPa,36,15,,1756.1307,0.55,1701.8,0.61238307
54_Si,54,Si,21,2,,1.4497501,0.55,2.02,0.5316164
605_Co,605,Co,32,9,,13.812028404876246,0.55,13.5,0.5107188142299165
455_UTS/MPa,455,UTS/MPa,126,15,,1330.7476,0.55,1316.0,0.4705863
387_Mo,387,Mo,114,5,,2.4392331584042415,0.55,2.21,0.4674160973893341
394_Mo,394,Mo,115,5,,2.4392331584042415,0.55,2.21,0.4674160973893341
307_Mo,307,Mo,102,5,,2.4392331584042415,0.55,2.21,0.4674160973893341
589_Cr,589,Cr,27,3,,12.69219,0.55,12.02,0.44472566
815_Ti,815,Ti,101,12,,0.21503334,0.55,0.23,0.41944322
823_V,823,V,103,6,,0.11658508,0.55,0.07,0.36796138
141_Si,141,Si,46,2,,0.039350003,0.55,0.05,0.3269074
776_Mn,776,Mn,92,1,,0.06765,0.55,0.05,0.31735015
823_Elong/%,823,Elong/%,103,16,,15.455581,0.55,15.0,0.29946172
238_C,238,C,78,0,,0.20357157,0.55,0.2,0.25018382
267_Ti,267,Ti,93,12,,0.0060999994,0.56,0.0,0.98082787
100_YS/MPa,100,YS/MPa,34,14,,1234.567,0.56,1274.7,0.7012261
696_Cr,696,Cr,61,3,,9.08611,0.56,7.39,0.6864557
17_W,17,W,7,10,,0.04296751465415769,0.56,0.0,0.6304867268969943
171_YS/MPa,171,YS/MPa,55,14,,1482.9625,0.56,1564.0,0.5273623
752_Elong/%,752,Elong/%,79,16,,14.482113,0.56,12.0,0.49692544
547_V,547,V,13,6,,0.089219026,0.56,0.01,0.46929264
455_Mo,455,Mo,126,5,,2.4392331584042415,0.56,2.22,0.4470256908415357
459_Mo,459,Mo,127,5,,2.4392331584042415,0.56,2.22,0.4470256908415357
690_Elong/%,690,Elong/%,58,16,,7.604141,0.56,6.0,0.4462483
161_Elong/%,161,Elong/%,52,16,,13.467942,0.56,12.5,0.43075153
364_YS/MPa,364,YS/MPa,113,14,,1299.9625,0.56,1309.1,0.32653368
620_C,620,C,36,0,,0.14687315,0.56,0.15,0.25860012
248_Ni,248,Ni,80,4,,1.0425999923981726,0.56,0.94,0.21096145027103946
100_V,100,V,34,6,,0.011515171,0.56,0.01,0.120904095
521_Mn,521,Mn,3,1,,0.06325,0.57,0.01,0.9936902
764_YS/MPa,764,YS/MPa,83,14,,1120.981,0.57,1150.6,0.64652836
579_Ti,579,Ti,24,12,,0.6015333,0.57,0.7,0.6295421
227_Elong/%,227,Elong/%,75,16,,15.344968,0.57,16.7,0.5052441
293_C,293,C,99,0,,0.18485971,0.57,0.2,0.49244952
764_Mn,764,Mn,83,1,,0.13,0.57,0.07,0.48720938
248_YS/MPa,248,YS/MPa,80,14,,1359.8936,0.57,1390.1,0.46156836
141_UTS/MPa,141,UTS/MPa,46,15,,1817.8192,0.57,1786.6,0.43697757
178_Elong/%,178,Elong/%,57,16,,13.066362,0.57,14.0,0.4238512
550_Cr,550,Cr,14,3,,5.831196,0.57,5.1,0.39365613
841_Cr,841,Cr,107,3,,10.932627,0.57,11.14,0.2875463
513_Cr,513,Cr,0,3,,3.4224098,0.57,3.1,0.28692776
651_C,651,C,44,0,,0.14647654,0.57,0.15,0.272611
339_C,339,C,109,0,,0.038701087,0.57,0.04,0.24482684
151_V,151,V,48,6,,0.023508381,0.57,0.01,0.22916186
109_C,109,C,37,0,,0.039093047,0.57,0.04,0.15048796
617_V,617,V,35,6,,0.015885761,0.57,0.01,0.14991073
70_Si,70,Si,25,2,,0.030400002,0.58,0.05,1.2872468
95_Mn,95,Mn,33,1,,0.03325,0.58,0.05,1.1300877
519_Mn,519,Mn,2,1,,0.06375,0.58,0.01,0.99076235
260_Nb,260,Nb,88,8,,0.061649993,0.58,0.08,0.88029367
639_W,639,W,40,10,,0.04416989695645646,0.58,0.0,0.6477764353652256
841_UTS/MPa,841,UTS/MPa,107,15,,1892.0604,0.58,1949.9,0.59337443
744_UTS/MPa,744,UTS/MPa,77,15,,1248.7312,0.58,1198.1,0.5865171
810_Al,810,Al,100,11,,0.3704000015556812,0.58,0.2,0.5743274663156085
238_YS/MPa,238,YS/MPa,78,14,,1394.8771,0.58,1358.7,0.5024476
540_UTS/MPa,540,UTS/MPa,11,15,,1237.1882,0.58,1178.2,0.47186714
557_Ni,557,Ni,19,4,,15.066399968042969,0.58,17.0,0.4601984279485964
53_Si,53,Si,20,2,,1.4131498,0.58,1.87,0.44578657
160_C,160,C,51,0,,0.20386,0.58,0.18,0.4442079
224_C,224,C,72,0,,0.16059482,0.58,0.15,0.4411994
415_YS/MPa,415,YS/MPa,118,14,,1267.7001,0.58,1260.9,0.44046724
413_YS/MPa,413,YS/MPa,117,14,,1267.7001,0.58,1260.9,0.44046724
412_YS/MPa,412,YS/MPa,116,14,,1267.7001,0.58,1260.9,0.44046724
262_UTS/MPa,262,UTS/MPa,90,15,,1761.1947,0.58,1739.3,0.42964503
361_Al,361,Al,112,11,,1.05799999833107,0.58,1.07,0.3790959852242431
207_Ni,207,Ni,66,4,,17.621900186538696,0.58,18.11,0.3469778036676332
215_V,215,V,69,6,,0.1354389,0.58,0.01,0.27035815
519_Cr,519,Cr,2,3,,3.3635426,0.58,3.1,0.21450756
605_C,605,C,32,0,,0.15162933,0.58,0.15,0.18121289
130_V,130,V,41,6,,0.016544497,0.58,0.01,0.12298223
95_Si,95,Si,33,2,,0.030600002,0.59,0.05,1.2637967
92_Si,92,Si,31,2,,0.031000001,0.59,0.05,1.2394233
70_Mn,70,Mn,25,1,,0.033099998,0.59,0.05,1.1207302
160_Si,160,Si,51,2,,0.20359999,0.59,0.01,0.95128477
263_Ti,263,Ti,91,12,,0.0053000003,0.59,0.0,0.9270074
15_Mn,15,Mn,5,1,,0.17194998,0.59,0.01,0.8918845
460_Ti,460,Ti,128,12,,0.027266666,0.59,0.01,0.86420274
461_Ti,461,Ti,129,12,,0.027266666,0.59,0.01,0.86420274
462_Ti,462,Ti,130,12,,0.027266666,0.59,0.01,0.86420274
547_Al,547,Al,13,11,,0.33709999911487104,0.59,0.1,0.7883100364678901
690_C,690,C,58,0,,0.30889314,0.59,0.36,0.5796242
523_C,523,C,4,0,,0.19939844,0.59,0.22,0.5404423
167_YS/MPa,167,YS/MPa,54,14,,1394.355,0.59,1433.1,0.5153747
32_Ni,32,Ni,12,4,,15.734000053405762,0.59,15.1,0.4458771318622659
446_UTS/MPa,446,UTS/MPa,124,15,,1323.8147,0.59,1309.1,0.38195965
742_Elong/%,742,Elong/%,76,16,,16.470343,0.59,17.8,0.34269065
210_Ni,210,Ni,67,4,,9.969499974250793,0.59,9.46,0.32579289686844337
764_V,764,V,83,6,,0.02019044,0.59,0.01,0.2593535
146_C,146,C,47,0,,0.15734263,0.59,0.15,0.20948252
193_Mn,193,Mn,63,1,,0.038149998,0.59,0.01,0.16187698
579_Elong/%,579,Elong/%,24,16,,15.79729,0.59,16.0,0.14227398
307_V,307,V,102,6,,0.010462229,0.59,0.01,0.120559044
752_Al,752,Al,79,11,,0.5407999996468424,0.6,0.03,0.983036204227681
830_UTS/MPa,830,UTS/MPa,106,15,,1226.4302,0.6,1150.6,0.6815913
81_Heat treatment/C,81,Heat treatment/C,28,13,,564.15,0.6,816.0,0.6741369559941437
431_Ti,431,Ti,122,12,,0.06216667,0.6,0.05,0.61777955
160_Co,160,Co,51,9,,13.055390466931986,0.6,12.5,0.5711492443173373
332_Mo,332,Mo,108,5,,2.3736196184578575,0.6,2.19,0.5527975689567125
364_UTS/MPa,364,UTS/MPa,113,15,,1341.8707,0.6,1357.3,0.4972047
192_YS/MPa,192,YS/MPa,62,14,,1709.603,0.6,1729.4,0.42898634
162_Elong/%,162,Elong/%,53,16,,13.854481,0.6,13.0,0.39431107
307_Elong/%,307,Elong/%,102,16,,15.646687,0.6,16.1,0.3906246
423_V,423,V,120,6,,0.009738443,0.6,0.01,0.32941273
290_V,290,V,97,6,,0.01838571,0.6,0.01,0.22619863
226_Cr,226,Cr,74,3,,12.3905325,0.6,12.53,0.15414022
841_Ni,841,Ni,107,4,,7.839699936192483,0.6,8.01,0.08612845172380793
429_Si,429,Si,121,2,,0.01475,0.61,0.01,1.2188507
81_Mn,81,Mn,28,1,,0.035150003,0.61,0.05,1.0040948
595_Mn,595,Mn,29,1,,0.24174999,0.61,0.44,0.9099046
770_YS/MPa,770,YS/MPa,86,14,,1359.7885,0.61,1383.5,0.5179403
212_Ti,212,Ti,68,12,,0.22540003,0.61,0.27,0.49406806
752_Ti,752,Ti,79,12,,0.012600001,0.61,0.0,0.40934512
21_V,21,V,8,6,,0.32500076,0.61,0.41,0.40227345
40_Elong/%,40,Elong/%,15,16,,15.350355,0.61,15.0,0.36481217
212_C,212,C,68,0,,0.022811173,0.61,0.03,0.26692793
25_Al,25,Al,9,11,,0.09650000002235175,0.61,0.04,0.22436759894504385
307_Cr,307,Cr,102,3,,12.447209,0.61,12.49,0.21717189
249_Ni,249,Ni,81,4,,0.9917999918200076,0.61,0.94,0.21615862305781505
283_Ni,283,Ni,95,4,,1.291099982969463,0.61,0.95,0.21608240608658483
146_Ni,146,Ni,47,4,,9.787600118201226,0.61,10.06,0.1307856463279521
92_Mn,92,Mn,31,1,,0.0337,0.62,0.05,1.0625942
695_Mn,695,Mn,60,1,,0.0964,0.62,0.14,0.56249684
160_YS/MPa,160,YS/MPa,51,14,,1395.5535,0.62,1357.3,0.5486961
259_Si,259,Si,87,2,,0.52379996,0.62,0.37,0.46619627
154_C,154,C,50,0,,0.17627382,0.62,0.16,0.4632695
154_YS/MPa,154,YS/MPa,50,14,,1543.934,0.62,1584.7,0.37909237
589_Elong/%,589,Elong/%,27,16,,16.614792,0.62,17.9,0.33658248
519_Ni,519,Ni,2,4,,10.372300035450607,0.62,11.08,0.32031171379598
361_Cr,361,Cr,112,3,,12.4978,0.62,12.49,0.2825872
332_C,332,C,108,0,,0.03637534,0.62,0.04,0.27766553
550_Ni,550,Ni,14,4,,11.84209997177124,0.62,11.2,0.27059649294849014
459_V,459,V,127,6,,0.009816579,0.62,0.01,0.15833534
455_V,455,V,126,6,,0.009837469,0.62,0.01,0.14521675
332_Cr,332,Cr,108,3,,12.47828,0.62,12.44,0.13599758
695_Ti,695,Ti,60,12,,0.0064333333,0.63,0.0,1.0136718
95_Heat treatment/C,95,Heat treatment/C,33,13,,512.44,0.63,816.0,0.8057243687568242
161_W,161,W,52,10,,0.04189439069903363,0.63,0.0,0.6223105025688984
742_Heat treatment/C,742,Heat treatment/C,76,13,,1012.23,0.63,1050.0,0.5957652560023421
6_W,6,W,1,10,,0.0407749046653313,0.63,0.0,0.5199293573305654
795_Al,795,Al,96,11,,0.40360000234097243,0.63,0.25,0.5038231645213126
227_YS/MPa,227,YS/MPa,75,14,,1374.0948,0.63,1407.7,0.48737133
153_C,153,C,49,0,,0.17653514,0.63,0.16,0.46772248
193_Elong/%,193,Elong/%,63,16,,13.345477,0.63,12.0,0.46617514
210_YS/MPa,210,YS/MPa,67,14,,1293.8389,0.63,1309.0,0.4443373
429_Co,429,Co,121,9,,-0.13772389665028154,0.63,0.01,0.44017637966085543
652_Co,652,Co,45,9,,13.70488022179527,0.63,13.5,0.40434327270283255
636_Co,636,Co,39,9,,13.77514939505294,0.63,13.5,0.40429182365708183
550_Co,550,Co,14,9,,5.764525268504582,0.63,6.2,0.3923637304199783
248_Co,248,Co,80,9,,14.110495602637098,0.63,13.77,0.3795419455670376
767_V,767,V,85,6,,0.056124773,0.63,0.01,0.34408912
523_Cr,523,Cr,4,3,,3.345845,0.63,3.11,0.28438386
81_Si,81,Si,28,2,,0.0328,0.64,0.05,1.0918489
162_Nb,162,Nb,53,8,,0.0321,0.64,0.01,0.87351775
417_Si,417,Si,119,2,,0.013,0.64,0.01,0.86602557
693_Mn,693,Mn,59,1,,0.10765,0.64,0.18,0.80908847
70_UTS/MPa,70,UTS/MPa,25,15,,2270.2217,0.64,2425.3,0.68000185
25_YS/MPa,25,YS/MPa,9,14,,1557.4866,0.64,1646.7,0.53763175
32_Al,32,Al,12,11,,0.7227999990805983,0.64,0.92,0.5276725043423562
291_C,291,C,98,0,,0.1854934,0.64,0.2,0.3907956
770_Si,770,Si,86,2,,0.07665,0.64,0.09,0.37586594
767_Elong/%,767,Elong/%,85,16,,17.125137,0.64,18.0,0.27932337
141_V,141,V,46,6,,0.031257976,0.64,0.01,0.24504203
109_UTS/MPa,109,UTS/MPa,37,15,,1529.8269,0.64,1547.5,0.23803815
21_Mn,21,Mn,8,1,,0.15555,0.65,0.01,0.87602955
92_Heat treatment/C,92,Heat treatment/C,31,13,,483.39,0.65,816.0,0.8591568237880087
446_Ni,446,Ni,124,4,,8.344500160217285,0.65,8.38,0.7615935700825546
212_Al,212,Al,68,11,,0.7317999847047031,0.65,0.39,0.5815341486122875
415_Mo,415,Mo,118,5,,2.3736196184578575,0.65,2.21,0.4925864413358195
412_Mo,412,Mo,116,5,,2.3736196184578575,0.65,2.21,0.4925864413358195
413_Mo,413,Mo,117,5,,2.3736196184578575,0.65,2.21,0.4925864413358195
253_Co,253,Co,84,9,,13.508816143968732,0.65,13.83,0.41689432237653334
810_Si,810,Si,100,2,,0.10769998,0.65,0.08,0.41497415
249_UTS/MPa,249,UTS/MPa,81,15,,1774.754,0.65,1794.2,0.41074648
630_YS/MPa,630,YS/MPa,38,14,,1300.787,0.65,1260.9,0.38244307
815_Co,815,Co,101,9,,0.2805052532097064,0.65,0.01,0.33860241425955256
130_Elong/%,130,Elong/%,41,16,,14.379878,0.65,15.0,0.33651054
146_V,146,V,47,6,,0.01690087,0.65,0.01,0.2106658
132_V,132,V,42,6,,0.014521483,0.65,0.01,0.16888432
215_C,215,C,69,0,,0.025390116,0.65,0.03,0.1626865
412_V,412,V,116,6,,0.009848044,0.65,0.01,0.15899408
415_V,415,V,118,6,,0.009848044,0.65,0.01,0.15899408
413_V,413,V,117,6,,0.009848044,0.65,0.01,0.15899408
312_V,312,V,104,6,,0.011360681,0.65,0.01,0.14595339
585_Ni,585,Ni,26,4,,14.966200032420456,0.65,14.6,0.09659675622253845
161_Nb,161,Nb,52,8,,0.0314,0.66,0.01,0.84194565
171_Si,171,Si,55,2,,0.19835001,0.66,0.01,0.77087474
744_Elong/%,744,Elong/%,77,16,,13.74649,0.66,16.9,0.5692487
100_Elong/%,100,Elong/%,34,16,,16.042515,0.66,15.4,0.5442577
162_YS/MPa,162,YS/MPa,53,14,,1454.706,0.66,1536.5,0.51131266
210_UTS/MPa,210,UTS/MPa,67,15,,1409.1101,0.66,1370.0,0.4672216
639_Co,639,Co,40,9,,13.823372096454502,0.66,13.5,0.4640518868082218
364_Mo,364,Mo,113,5,,2.3736196184578575,0.66,2.22,0.46248087752537304
462_Mo,462,Mo,130,5,,2.3736196184578575,0.66,2.22,0.46248087752537304
460_Mo,460,Mo,128,5,,2.3736196184578575,0.66,2.22,0.46248087752537304
312_Mo,312,Mo,104,5,,2.3736196184578575,0.66,2.22,0.46248087752537304
345_Mo,345,Mo,110,5,,2.3736196184578575,0.66,2.22,0.46248087752537304
429_Mo,429,Mo,121,5,,2.3736196184578575,0.66,2.22,0.46248087752537304
431_Mo,431,Mo,122,5,,2.3736196184578575,0.66,2.22,0.46248087752537304
432_Mo,432,Mo,123,5,,2.3736196184578575,0.66,2.22,0.46248087752537304
361_Mo,361,Mo,112,5,,2.3736196184578575,0.66,2.22,0.46248087752537304
354_Mo,354,Mo,111,5,,2.3736196184578575,0.66,2.22,0.46248087752537304
461_Mo,461,Mo,129,5,,2.3736196184578575,0.66,2.22,0.46248087752537304
423_Mo,423,Mo,120,5,,2.3736196184578575,0.66,2.23,0.43237531371492655
226_YS/MPa,226,YS/MPa,74,14,,1395.154,0.66,1451.9,0.430187
32_Ti,32,Ti,12,12,,0.86276674,0.66,0.7,0.41141823
307_C,307,C,102,0,,0.03181069,0.66,0.03,0.37517384
620_YS/MPa,620,YS/MPa,36,14,,1300.4299,0.66,1329.8,0.3737532
354_UTS/MPa,354,UTS/MPa,111,15,,1357.8381,0.66,1371.1,0.3389645
460_V,460,V,128,6,,0.009850059,0.66,0.01,0.13485609
461_V,461,V,129,6,,0.009850059,0.66,0.01,0.13485609
462_V,462,V,130,6,,0.009850059,0.66,0.01,0.13485609
429_V,429,V,121,6,,0.0098782,0.66,0.01,0.123997845
432_V,432,V,123,6,,0.009867248,0.66,0.01,0.12380027
776_V,776,V,92,6,,0.009526171,0.66,0.01,0.039203346
151_Mn,151,Mn,48,1,,0.12179999,0.67,0.16,0.74970317
589_V,589,V,27,6,,0.21395738,0.67,0.35,0.6551787
595_UTS/MPa,595,UTS/MPa,29,15,,1611.5898,0.67,1674.0,0.47655934
27_C,27,C,10,0,,0.17427301,0.67,0.16,0.41986915
70_Co,70,Co,25,9,,10.63638249473175,0.67,11.8,0.4164589326830139
136_Elong/%,136,Elong/%,43,16,,15.011174,0.67,15.5,0.37946042
218_Si,218,Si,70,2,,0.23109996,0.67,0.01,0.33083054
823_Mn,823,Mn,103,1,,0.23544998,0.67,0.27,0.17543837
100_Cr,100,Cr,34,3,,12.5604105,0.67,12.52,0.13914172
218_N,218,N,70,7,,0.00045499994,0.68,0.0,0.883079
171_Nb,171,Nb,55,8,,0.033099998,0.68,0.01,0.8382615
830_Ti,830,Ti,106,12,,0.05073333,0.68,0.0,0.82496965
744_Heat treatment/C,744,Heat treatment/C,77,13,,994.81,0.68,1050.0,0.782436794648439
192_N,192,N,62,7,,0.00087,0.68,0.0,0.7155951
776_Ti,776,Ti,92,12,,0.16136667,0.68,0.2,0.6314956
70_Ti,70,Ti,25,12,,1.3778999,0.68,1.54,0.4208962
417_Mo,417,Mo,119,5,,2.3736196184578575,0.68,2.24,0.40226974990448006
446_Mo,446,Mo,124,5,,2.3736196184578575,0.68,2.24,0.40226974990448006
450_Mo,450,Mo,125,5,,2.3736196184578575,0.68,2.24,0.40226974990448006
630_UTS/MPa,630,UTS/MPa,38,15,,1702.9044,0.68,1667.4,0.35902488
630_C,630,C,38,0,,0.14720398,0.68,0.15,0.24763066
815_Ni,815,Ni,101,4,,10.08419997215271,0.68,10.3,0.22777650323983767
394_Elong/%,394,Elong/%,115,16,,17.117878,0.68,17.0,0.22063409
394_Cr,394,Cr,115,3,,12.493891,0.68,12.49,0.20574461
136_V,136,V,43,6,,0.014464378,0.68,0.01,0.13960937
154_V,154,V,50,6,,0.015915507,0.68,0.01,0.111465044
153_V,153,V,49,6,,0.015763175,0.68,0.01,0.109860845
547_Si,547,Si,13,2,,0.0345,0.69,0.01,0.8557076
153_N,153,N,49,7,,0.00046499996,0.69,0.0,0.8471716
161_Si,161,Si,52,2,,0.16144998,0.69,0.01,0.8394332
695_Heat treatment/C,695,Heat treatment/C,60,13,,1096.16,0.69,1149.0,0.8032700855085465
417_Ti,417,Ti,119,12,,0.024033332,0.69,0.01,0.74932975
130_YS/MPa,130,YS/MPa,41,14,,1655.4136,0.69,1618.5,0.57718194
557_V,557,V,19,6,,0.20054667,0.69,0.34,0.56764597
267_Co,267,Co,93,9,,14.13270581898327,0.69,13.82,0.41969503509733275
620_Co,620,Co,36,9,,13.281275244039955,0.69,13.5,0.3996509772212805
780_Mo,780,Mo,94,5,,2.334326605799818,0.69,2.2,0.39445778426513695
17_Elong/%,17,Elong/%,7,16,,12.6182,0.69,12.0,0.23848848
210_V,210,V,67,6,,0.011141947,0.69,0.01,0.08634204
162_Si,162,Si,53,2,,0.17504999,0.7,0.01,0.82609457
154_N,154,N,50,7,,0.00042000003,0.7,0.0,0.7622518
823_Ti,823,Ti,103,12,,0.0040666666,0.7,0.0,0.5113786
636_YS/MPa,636,YS/MPa,39,14,,1412.895,0.7,1467.6,0.438291
198_Ti,198,Ti,65,12,,0.84996665,0.7,1.07,0.43269858
732_UTS/MPa,732,UTS/MPa,71,15,,1518.1843,0.7,1467.6,0.38391125
261_YS/MPa,261,YS/MPa,89,14,,1370.792,0.7,1345.9,0.35481408
415_Ti,415,Ti,118,12,,0.035866663,0.7,0.03,0.3532568
413_Ti,413,Ti,117,12,,0.035866663,0.7,0.03,0.3532568
412_Ti,412,Ti,116,12,,0.035866663,0.7,0.03,0.3532568
178_C,178,C,57,0,,0.19351147,0.7,0.22,0.35021192
780_UTS/MPa,780,UTS/MPa,94,15,,1244.0582,0.7,1233.3,0.33638653
780_Al,780,Al,94,11,,0.31170000111684204,0.7,0.25,0.3344966521995533
521_Cr,521,Cr,3,3,,3.3292282,0.7,3.11,0.26653203
132_Elong/%,132,Elong/%,42,16,,15.7393675,0.7,16.0,0.25717887
639_Elong/%,639,Elong/%,40,16,,12.7743225,0.7,12.0,0.24688283
829_UTS/MPa,829,UTS/MPa,105,15,,1265.0004,0.7,1240.2,0.23515183
736_Ni,736,Ni,73,4,,4.997199959717691,0.7,4.44,0.22322822287958513
446_V,446,V,124,6,,0.009912667,0.7,0.01,0.08306937
450_V,450,V,125,6,,0.010191122,0.7,0.01,0.067608155
25_Mn,25,Mn,9,1,,0.22435002,0.71,0.01,0.82779557
6_Mn,6,Mn,1,1,,0.22435002,0.71,0.01,0.82779557
432_Si,432,Si,123,2,,0.01265,0.71,0.01,0.7578392
207_N,207,N,66,7,,0.00034499998,0.71,0.0,0.63148797
250_Elong/%,250,Elong/%,82,16,,15.874576,0.71,17.0,0.5300155
550_UTS/MPa,550,UTS/MPa,14,15,,1209.7878,0.71,1233.3,0.31653914
732_Ni,732,Ni,71,4,,15.400700054168702,0.71,15.0,0.3070803539469875
100_UTS/MPa,100,UTS/MPa,34,15,,1349.795,0.71,1333.2,0.28219834
394_UTS/MPa,394,UTS/MPa,115,15,,1407.5775,0.71,1398.7,0.1983731
589_Heat treatment/C,589,Heat treatment/C,27,13,,1039.26,0.71,1050.0,0.1705803974472438
339_Cr,339,Cr,109,3,,12.555537,0.71,12.52,0.14266992
6_Si,6,Si,1,2,,0.093,0.72,0.01,0.8446116
25_Si,25,Si,9,2,,0.093,0.72,0.01,0.8446116
693_V,693,V,59,6,,0.6840618,0.72,0.96,0.75425893
688_Ni,688,Ni,56,4,,1.7362999794445932,0.72,0.01,0.5834090189901625
540_Al,540,Al,11,11,,0.2914999965019524,0.72,0.12,0.5142417305776865
92_Ni,92,Ni,31,4,,16.74860014915466,0.72,17.7,0.4896467265549194
136_UTS/MPa,136,UTS/MPa,43,15,,1681.9111,0.72,1643.3,0.4566651
652_UTS/MPa,652,UTS/MPa,45,15,,1887.6522,0.72,1853.4,0.44022363
250_Co,250,Co,82,9,,14.041282246640872,0.72,13.79,0.309728411567211
154_Elong/%,154,Elong/%,50,16,,14.524881,0.72,14.0,0.29726744
267_C,267,C,93,0,,0.192451,0.72,0.2,0.2560447
92_C,92,C,31,0,,0.015944019,0.72,0.01,0.24016188
248_C,248,C,80,0,,0.2041581,0.72,0.2,0.2264159
547_Elong/%,547,Elong/%,13,16,,16.791512,0.72,16.0,0.21049717
795_V,795,V,96,6,,0.021625033,0.72,0.01,0.08619578
417_Cr,417,Cr,119,3,,12.471726,0.72,12.46,0.06454441
146_Cr,146,Cr,47,3,,4.541299,0.73,2.97,0.60338914
27_W,27,W,10,10,,0.034550633432842766,0.73,0.0,0.45202052743963744
446_Elong/%,446,Elong/%,124,16,,16.39776,0.73,16.0,0.4359434
249_Co,249,Co,81,9,,13.351564563977972,0.73,13.83,0.4202927179960232
767_YS/MPa,767,YS/MPa,85,14,,1077.8871,0.73,1061.7,0.3333666
639_YS/MPa,639,YS/MPa,40,14,,1450.8989,0.73,1488.2,0.32994813
595_Elong/%,595,Elong/%,29,16,,13.300338,0.73,12.5,0.30407143
364_Cr,364,Cr,113,3,,12.493989,0.73,12.49,0.26711053
354_Co,354,Co,111,9,,0.057424616275514574,0.73,0.01,0.26088721141814475
250_YS/MPa,250,YS/MPa,82,14,,1332.0425,0.73,1348.9,0.2230653
387_Al,387,Al,114,11,,1.0358999533951283,0.73,1.06,0.19253401796839625
293_Cr,293,Cr,99,3,,12.541866,0.73,12.66,0.17741877
248_Cr,248,Cr,80,3,,12.687536,0.73,12.6,0.17209226
146_Si,146,Si,47,2,,0.054199997,0.73,0.05,0.033393987
736_Al,736,Al,73,11,,0.49540000010281804,0.74,0.9,0.869199764247055
